"","year","method","data.size","years_prior","total.pred","true.pos","true.neg","success.rate"
"2497",2019,"logistic","red",5,30,8,18,0.866666666666667
"2498",2019,"logistic","red",6,30,8,18,0.866666666666667
"2499",2019,"logistic","red",7,30,8,18,0.866666666666667
"2500",2019,"logistic","red",8,30,8,17,0.833333333333333
"2501",2019,"logistic","red",9,30,8,17,0.833333333333333
"2502",2019,"logistic","red",10,30,8,17,0.833333333333333
"2503",2019,"NB","full",1,30,9,10,0.633333333333333
"2504",2019,"NB","full",2,30,9,11,0.666666666666667
"2505",2019,"NB","full",3,30,9,11,0.666666666666667
"2506",2019,"NB","full",4,30,9,10,0.633333333333333
"2507",2019,"NB","full",5,30,9,10,0.633333333333333
"2508",2019,"NB","full",6,30,10,10,0.666666666666667
"2509",2019,"NB","full",7,30,10,10,0.666666666666667
"2510",2019,"NB","full",8,30,10,10,0.666666666666667
"2511",2019,"NB","full",9,30,9,10,0.633333333333333
"2512",2019,"NB","full",10,30,9,10,0.633333333333333
"2513",2019,"NB","red",1,30,10,9,0.633333333333333
"2514",2019,"NB","red",2,30,9,11,0.666666666666667
"2515",2019,"NB","red",3,30,10,10,0.666666666666667
"2516",2019,"NB","red",4,30,10,10,0.666666666666667
"2517",2019,"NB","red",5,30,10,10,0.666666666666667
"2518",2019,"NB","red",6,30,10,10,0.666666666666667
"2519",2019,"NB","red",7,30,10,10,0.666666666666667
"2520",2019,"NB","red",8,30,10,10,0.666666666666667
"2521",2019,"NB","red",9,30,10,10,0.666666666666667
"2522",2019,"NB","red",10,30,10,10,0.666666666666667
"2523",2019,"NN","full",1,30,11,38,0.816666666666667
"2524",2019,"NN","full",2,30,31,66,0.808333333333333
"2525",2019,"NN","full",3,30,8,17,0.833333333333333
"2526",2019,"NN","full",4,30,16,35,0.85
"2527",2019,"NN","full",6,30,9,16,0.833333333333333
"2528",2019,"NN","full",7,30,5,19,0.8
"2529",2019,"NN","full",8,30,23,50,0.811111111111111
"2530",2019,"NN","full",9,30,18,30,0.8
"2531",2019,"NN","full",10,30,8,19,0.9
"2532",2019,"NN","red",1,30,16,57,0.811111111111111
"2533",2019,"NN","red",2,30,7,10,0.566666666666667
"2534",2019,"NN","red",3,30,16,32,0.8
"2535",2019,"NN","red",4,30,21,50,0.788888888888889
"2536",2019,"NN","red",5,30,16,36,0.866666666666667
"2537",2019,"NN","red",6,30,15,34,0.816666666666667
"2538",2019,"NN","red",7,30,16,32,0.8
"2539",2019,"NN","red",8,30,7,17,0.8
"2540",2019,"NN","red",9,30,16,33,0.816666666666667
"2541",2019,"NN","red",10,30,25,48,0.811111111111111
